yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
100762023,10076,2023,MO0970000,MO0970000,,N,N,,I,STE. GENEVIEVE,STE. GENEVIEVE,Ste. Genevieve,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,13694,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,59,15,74,1,12,13,4.4,6.4,2005-10-01,2009-08-01,2009-08-01,2019-02-01,2013-01-01,2013-01-01,N,STE GENEVIEVE,Not Specified,Y,Y,Y
100772023,10077,2023,MO0970100,MO0970100,,N,N,,I,STE. GENEVIEVE,STE. GENEVIEVE,Ste. Genevieve,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,5052,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,0,11,0,0,0,2.2,2.2,2005-10-01,2020-09-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,N,STE GENEVIEVE,Not Specified,Y,Y,Y
100792023,10079,2023,MO0980000,MO0980000,,N,N,,I,SALINE,SALINE,Saline,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,7729,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,11,6,17,3,10,13,1.8,3.9,2005-10-01,2020-03-01,2020-03-01,2020-06-01,2020-06-01,2020-06-01,N,SALINE,Not Specified,Y,Y,Y
100802023,10080,2023,MO0980100,MO0980100,,N,N,,I,MARSHALL,MARSHALL,Marshall,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,13536,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,20,1,21,3,5,8,1.7,2.1,2005-10-01,2018-05-01,2018-05-01,2019-02-01,2018-05-01,2018-05-01,N,SALINE,Not Specified,Y,Y,Y
100822023,10082,2023,MO0980300,MO0980300,,N,N,,I,SWEET SPRINGS,SWEET SPRINGS,Sweet Springs,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,1283,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,1.6,1.6,2005-10-01,2021-01-01,2021-12-01,2021-12-01,2021-12-01,2021-12-01,N,SALINE,Not Specified,Y,Y,Y
100852023,10085,2023,MO0990000,MO0990000,,N,N,,I,SCHUYLER,SCHUYLER,Schuyler,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,4001,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,5,1,6,1,2,3,1.5,2.2,2005-10-01,2020-03-01,2020-03-01,2020-05-01,2020-05-01,2020-05-01,N,SCHUYLER,Not Specified,Y,Y,Y
100902023,10090,2023,MO1010100,MO1010100,,N,N,,I,CHAFFEE,CHAFFEE,Chaffee,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,3017,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2005-10-01,2021-01-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,N,SCOTT,Not Specified,Y,Y,Y
100922023,10092,2023,MO1010500,MO1010500,,N,N,,I,SCOTT CITY,SCOTT CITY,Scott City,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,4354,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,1,0,1,2.1,2.1,2005-10-01,2019-06-01,2019-06-01,2019-06-01,2019-06-01,2019-06-01,N,SCOTT,Not Specified,Y,Y,Y
100932023,10093,2023,MO1010600,MO1010600,,N,N,,I,SIKESTON,SIKESTON,Sikeston,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,15982,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,49,14,63,2,9,11,3.2,4.6,2005-10-01,2020-05-01,2020-05-01,2020-08-01,2020-08-01,2020-08-01,N,"NEW MADRID, SCOTT",Not Specified,Y,Y,Y
100972023,10097,2023,MO1020000,MO1020000,,N,N,,I,SHANNON,SHANNON,Shannon,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,5150,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,4,2,6,0,4,4,0.8,1.9,2005-10-01,2021-01-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,N,SHANNON,Not Specified,Y,Y,Y
100992023,10099,2023,MO1020200,MO1020200,,N,N,,I,WINONA,WINONA,Winona,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,983,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,2.0,2.0,2005-10-01,2020-10-01,2020-10-01,2022-02-01,2022-02-01,2022-02-01,N,SHANNON,Not Specified,Y,Y,Y
101012023,10101,2023,MO1030000,MO1030000,,N,N,,I,SHELBY,SHELBY,Shelby,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,4366,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,,,2005-10-01,2021-01-01,2021-01-01,2021-02-01,2021-02-01,2021-02-01,N,SHELBY,Not Specified,Y,Y,Y
101032023,10103,2023,MO1030400,MO1030400,,N,N,,I,SHELBINA,SHELBINA,Shelbina,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,1569,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2005-10-01,2019-03-01,2019-03-01,2019-04-01,2019-04-01,2019-04-01,N,SHELBY,Not Specified,Y,Y,Y
101052023,10105,2023,MO1040000,MO1040000,,N,N,,I,STODDARD,STODDARD,Stoddard,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,14696,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,18,12,30,1,8,9,1.3,2.7,2005-10-01,2019-07-01,2019-07-01,2019-07-01,2019-07-01,2019-07-01,N,STODDARD,Not Specified,Y,Y,Y
101062023,10106,2023,MO1040100,MO1040100,,N,N,,I,ADVANCE,ADVANCE,Advance,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,1331,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,3.0,3.0,2005-10-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,STODDARD,Not Specified,Y,Y,Y
101072023,10107,2023,MO1040200,MO1040200,,N,N,,I,BERNIE,BERNIE,Bernie,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,1826,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,4,4,2.7,4.9,2005-10-01,2021-01-01,2021-07-01,2021-07-01,2021-07-01,2021-07-01,N,STODDARD,Not Specified,Y,Y,Y
101082023,10108,2023,MO1040300,MO1040300,,N,N,,I,BLOOMFIELD,BLOOMFIELD,Bloomfield,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,1728,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,2,5,0,1,1,1.7,3.5,2005-10-01,2019-08-01,2019-08-01,2019-08-01,2019-08-01,2019-08-01,N,STODDARD,Not Specified,Y,Y,Y
101092023,10109,2023,MO1040400,MO1040400,,N,N,,I,DEXTER,DEXTER,Dexter,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,7830,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,18,1,19,0,5,5,2.3,3.1,2005-10-01,2020-02-01,2020-02-01,2020-02-01,2020-02-01,2020-02-01,N,STODDARD,Not Specified,Y,Y,Y
101102023,10110,2023,MO1040500,MO1040500,,N,N,,I,PUXICO,PUXICO,Puxico,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,857,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,1.2,1.2,2005-10-01,2020-01-01,2020-01-01,2020-10-01,2020-10-01,2020-10-01,N,STODDARD,Not Specified,Y,Y,Y
101132023,10113,2023,MO1050000,MO1050000,,N,N,,I,STONE,STONE,Stone,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,25898,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,46,7,53,3,9,12,1.9,2.5,2005-10-01,2020-08-01,2020-08-01,2020-09-01,2020-09-01,2020-09-01,N,STONE,Not Specified,Y,Y,Y
101152023,10115,2023,MO1050200,MO1050200,,N,N,,I,GALENA,GALENA,Galena,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,475,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,1,1,4.2,6.3,2005-10-01,2020-12-01,2020-12-01,2021-02-01,2021-02-01,2021-02-01,N,STONE,Not Specified,Y,Y,Y
101162023,10116,2023,MO1050300,MO1050300,,N,N,,I,REEDS SPRING,REEDS SPRING,Reeds Spring,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,1272,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,2.4,2.4,2005-10-01,2021-01-01,2021-01-01,2021-04-01,2021-04-01,2021-04-01,N,STONE,Not Specified,Y,Y,Y
101182023,10118,2023,MO1050500,MO1050500,,N,N,,I,KIMBERLING CITY,KIMBERLING CITY,Kimberling City,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,2407,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,2,0,2,2.5,2.5,2005-10-01,2020-02-01,2020-02-01,2020-03-01,2020-03-01,2020-03-01,N,STONE,Not Specified,Y,Y,Y
101192023,10119,2023,MO1050600,MO1050600,,N,N,,I,BRANSON WEST,BRANSON WEST,Branson West,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,498,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,0,7,1,0,1,16.1,16.1,2005-10-01,2020-10-01,2020-10-01,2020-11-01,2020-11-01,2020-11-01,N,STONE,Not Specified,Y,Y,Y
101202023,10120,2023,MO1050700,MO1050700,,N,N,,I,INDIAN POINT,INDIAN POINT,Indian Point,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,570,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2005-10-01,2023-05-01,2024-01-01,2023-05-01,2024-01-01,2024-01-01,N,STONE,Not Specified,Y,Y,Y
101212023,10121,2023,MO1060000,MO1060000,,N,N,,I,SULLIVAN,SULLIVAN,Sullivan,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,4024,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,,,2005-10-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,SULLIVAN,Not Specified,Y,Y,Y
101222023,10122,2023,MO1060100,MO1060100,,N,N,,I,MILAN,MILAN,Milan,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,1749,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2005-10-01,2020-11-01,2020-11-01,2021-01-01,2021-01-01,2021-01-01,N,SULLIVAN,Not Specified,Y,Y,Y
101232023,10123,2023,MO1070000,MO1070000,,N,N,,I,TANEY,TANEY,Taney,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,33783,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,47,18,65,1,11,12,1.4,2.3,2005-10-01,2020-11-01,2020-11-01,2021-01-01,2021-01-01,2021-01-01,N,TANEY,Not Specified,Y,Y,Y
101242023,10124,2023,MO1070100,MO1070100,,N,N,,I,BRANSON,BRANSON,Branson,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,13098,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,45,6,51,5,16,21,3.8,5.5,2005-10-01,2021-01-01,2021-06-01,2021-06-01,2021-06-01,2021-06-01,N,TANEY,Not Specified,Y,Y,Y
101252023,10125,2023,MO1070200,MO1070200,,N,N,,I,FORSYTH,FORSYTH,Forsyth,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,2833,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,2,1,3,3,0,3,1.8,2.1,2005-10-01,2020-12-01,2020-12-01,2021-01-01,2021-01-01,2021-01-01,N,TANEY,Not Specified,Y,Y,Y
101262023,10126,2023,MO1070300,MO1070300,,N,N,,I,HOLLISTER,HOLLISTER,Hollister,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,4706,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,1,1,2,2.8,3.0,2005-10-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,TANEY,Not Specified,Y,Y,Y
101272023,10127,2023,MO1070400,MO1070400,,N,N,,I,ROCKAWAY BEACH,ROCKAWAY BEACH,Rockaway Beach,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,837,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2005-10-01,2020-02-01,2020-02-01,2020-07-01,2020-07-01,2020-07-01,N,TANEY,Not Specified,Y,Y,Y
101282023,10128,2023,MO1070600,MO1070600,,N,N,,I,MERRIAM WOODS,MERRIAM WOODS,Merriam Woods,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,1999,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,1.0,1.0,2005-10-01,2020-05-01,2020-05-01,2022-02-01,2022-02-01,2022-02-01,N,TANEY,Not Specified,Y,Y,Y
101292023,10129,2023,MO1080000,MO1080000,,N,N,,I,TEXAS,TEXAS,Texas,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,18075,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,N,,,,,,,,,2005-10-01,2020-12-01,2020-12-01,2021-02-01,2021-02-01,2021-02-01,N,TEXAS,Not Specified,Y,Y,Y
101302023,10130,2023,MO1080100,MO1080100,,N,N,,I,CABOOL,CABOOL,Cabool,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,2035,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2005-10-01,2020-07-01,2020-07-01,2020-09-01,2020-09-01,2020-09-01,N,TEXAS,Not Specified,Y,Y,Y
101312023,10131,2023,MO1080200,MO1080200,,N,N,,I,HOUSTON,HOUSTON,Houston,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,2207,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,9,0,9,1,0,1,4.5,4.5,2005-10-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,TEXAS,Not Specified,Y,Y,Y
101322023,10132,2023,MO1080300,MO1080300,,N,N,,I,LICKING,LICKING,Licking,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,2984,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,0,5,0,0,0,1.7,1.7,2005-10-01,2019-06-01,2019-06-01,2019-06-01,2019-06-01,2019-06-01,N,TEXAS,Not Specified,Y,Y,Y
101342023,10134,2023,MO1090000,MO1090000,,N,N,,I,VERNON,VERNON,Vernon,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,11451,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,17,14,31,1,17,18,1.6,4.3,2005-10-01,2019-11-01,2019-11-01,2021-01-01,2021-01-01,2021-01-01,N,VERNON,Not Specified,Y,Y,Y
101352023,10135,2023,MO1090100,MO1090100,,N,N,,I,NEVADA,NEVADA,Nevada,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,8208,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,18,1,19,4,2,6,2.7,3.0,2005-10-01,2019-09-01,2019-09-01,2020-08-01,2020-08-01,2020-08-01,N,VERNON,Not Specified,Y,Y,Y
101372023,10137,2023,MO1100000,MO1100000,,N,N,,I,WARREN,WARREN,Warren,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,21878,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,34,18,52,3,14,17,1.7,3.2,2005-10-01,2020-03-01,2020-03-01,2021-03-01,2021-03-01,2021-03-01,N,WARREN,"St. Louis, MO-IL",Y,Y,Y
101392023,10139,2023,MO1100200,MO1100200,,N,N,,I,TRUESDALE,TRUESDALE,Truesdale,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,948,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2005-10-01,2020-12-01,2020-12-01,2021-02-01,2021-02-01,2021-02-01,N,WARREN,"St. Louis, MO-IL",Y,Y,Y
101402023,10140,2023,MO1100300,MO1100300,,N,N,,I,WARRENTON,WARRENTON,Warrenton,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,9499,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2005-10-01,2020-11-01,2020-11-01,2020-11-01,2020-11-01,2020-11-01,N,WARREN,"St. Louis, MO-IL",Y,Y,Y
101412023,10141,2023,MO1100400,MO1100400,,N,N,,I,WRIGHT CITY,WRIGHT CITY,Wright City,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,5440,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,0,14,1,1,2,2.8,2.9,2005-10-01,2020-12-01,2021-12-01,2021-12-01,2021-12-01,2021-12-01,N,WARREN,"St. Louis, MO-IL",Y,Y,Y
101422023,10142,2023,MO1110000,MO1110000,,N,N,,I,WASHINGTON,WASHINGTON,Washington,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,20942,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,14,5,19,2,8,10,0.8,1.4,2005-10-01,2021-01-01,2022-03-01,2022-03-01,2022-03-01,2022-03-01,N,WASHINGTON,Not Specified,Y,Y,Y
101442023,10144,2023,MO1110300,MO1110300,,N,N,,I,POTOSI,POTOSI,Potosi,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,2532,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,9,0,9,2,1,3,4.3,4.7,2005-10-01,2019-08-01,2019-08-01,2019-08-01,2019-08-01,2019-08-01,N,WASHINGTON,Not Specified,Y,Y,Y
101452023,10145,2023,MO1120000,MO1120000,,N,N,,I,WAYNE,WAYNE,Wayne,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,8885,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,10,3,13,1,7,8,1.2,2.4,2005-10-01,2020-08-01,2020-08-01,2020-10-01,2020-10-01,2020-10-01,N,WAYNE,Not Specified,Y,Y,Y
101462023,10146,2023,MO1120100,MO1120100,,N,N,,I,PIEDMONT,PIEDMONT,Piedmont,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,1846,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,0,0,0,3.3,3.3,2005-10-01,2020-12-01,2021-12-01,2021-12-01,2021-12-01,2021-12-01,N,WAYNE,Not Specified,Y,Y,Y
101492023,10149,2023,MO1130000,MO1130000,,N,N,,I,WEBSTER,WEBSTER,Webster,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,25629,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,25,30,55,0,13,13,1.0,2.7,2005-10-01,2020-12-01,2020-12-01,2021-01-01,2021-01-01,2021-01-01,N,WEBSTER,"Springfield, MO",Y,Y,Y
101502023,10150,2023,MO1130100,MO1130100,,N,N,,I,MARSHFIELD,MARSHFIELD,Marshfield,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,7790,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,0,11,0,1,1,1.4,1.5,2005-10-01,2021-01-01,2021-01-01,2021-02-01,2021-02-01,2021-02-01,N,WEBSTER,"Springfield, MO",Y,Y,Y
101512023,10151,2023,MO1130200,MO1130200,,N,N,,I,SEYMOUR,SEYMOUR,Seymour,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,1896,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2005-10-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,WEBSTER,"Springfield, MO",Y,Y,Y
101522023,10152,2023,MO1130400,MO1130400,,N,N,,I,FORDLAND,FORDLAND,Fordland,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,800,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,1.3,1.3,2005-10-01,2020-07-01,2020-07-01,2020-08-01,2020-08-01,2020-08-01,N,WEBSTER,"Springfield, MO",Y,Y,Y
101532023,10153,2023,MO1130500,MO1130500,,N,N,,I,NIANGUA,NIANGUA,Niangua,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,405,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2005-10-01,2020-06-01,2020-06-01,,,,N,WEBSTER,"Springfield, MO",Y,Y,Y
101542023,10154,2023,MO1130600,MO1130600,,N,N,,I,ROGERSVILLE,ROGERSVILLE,Rogersville,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,5457,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,0,10,0,0,0,1.8,1.8,2005-10-01,2020-12-01,2020-12-01,2021-01-01,2021-01-01,2021-01-01,N,"GREENE, WEBSTER","Springfield, MO",Y,Y,Y
